id,gender,age,school,educ,asvabc,height85,weight85,weight94,ethnic,faith,marital,sch_moth,sch_fath,siblings,library,pov78,exp,earnings,hours,lnexp,lnearn,lnage,expshare
1279,female,43,15,associate degree,60.082,63,127,145,white,protestant,married,17,16,2,yes,no,21.23077,18.42,24,3.0554516,2.9134371,3.7612002,49.373882
4350,male,44,16,degree,64.17129,72,220,225,white,protestant,married,12,12,0,yes,no,21.23077,6.73,60,3.0554516,1.9065752,3.7841897,48.25175
5494,male,40,12,high school dip,50.81293,73,168,203,white,protestant,divorced,12,6,2,no,no,21.25,13,57,3.056357,2.5649493,3.6888795,53.125
5115,female,43,12,high school dip,52.44865,68,168,200,white,other,married,6,7,3,yes,no,21.26923,10.5,45,3.0572615,2.3513753,3.7612002,49.463326
2483,female,45,12,high school dip,40.72601,64,135,152,white,protestant,married,10,11,1,yes,no,21.26923,14.75,40,3.0572615,2.6912432,3.8066626,47.264954
712,female,43,13,high school dip,63.62605,63,125,145,white,catholic,married,12,12,5,yes,no,21.26923,19.23,36,3.0572615,2.9564714,3.7612002,49.463326
11851,female,43,14,high school dip,56.53794,61,102,110,white,protestant,single,12,14,3,yes,no,21.26923,34.18,45,3.0572615,3.5316408,3.7612002,49.463326
1605,female,43,12,high school dip,51.35817,59,140,170,white,catholic,married,13,14,5,yes,no,21.26923,11.25,40,3.0572615,2.4203682,3.7612002,49.463326
2418,female,42,12,high school dip,50.54031,62,133,125,white,catholic,divorced,12,12,2,no,yes,21.26923,13.95,40,3.0572615,2.6354795,3.7376697,50.64102
2417,male,45,13,high school dip,48.08673,72,150,158,white,protestant,married,12,12,3,no,no,21.26923,19.71,40,3.0572615,2.981126,3.8066626,47.264954
1651,male,39,12,high school dip,55.9927,71,185,250,hispanic,catholic,married,11,9,3,yes,no,21.28846,33.22,40,3.058165,3.5031521,3.6635616,54.585793
4967,female,43,13,no quals,56.81056,67,205,191,white,protestant,married,12,12,3,yes,no,21.28846,12.36,42,3.058165,2.5144653,3.7612002,49.508045
193,male,44,16,degree,52.72127,68,155,183,white,catholic,married,12,12,1,yes,no,21.28846,42.59,40,3.058165,3.7516196,3.7841897,48.382862
12092,female,42,16,degree,54.35698,69,137,189,white,protestant,married,12,12,2,yes,no,21.28846,12.98,40,3.058165,2.5634096,3.7376697,50.68681
3790,female,42,12,high school dip,47.5415,62,117,140,white,protestant,divorced,7,7,5,no,no,21.28846,9.8,40,3.058165,2.2823825,3.7376697,50.68681
11754,male,44,12,high school dip,34.18314,65,165,180,white,catholic,married,0,0,2,no,no,21.30769,25,40,3.059068,3.218876,3.7841897,48.426567
3243,female,44,16,degree,56.53794,62,140,155,white,protestant,divorced,14,15,1,yes,no,21.30769,9.61,50,3.059068,2.2628043,3.7841897,48.426567
2436,female,43,12,no quals,49.72245,64,120,140,white,catholic,married,12,16,6,yes,no,21.30769,11.11,45,3.059068,2.4078455,3.7612002,49.552765
11956,male,39,12,high school dip,49.99507,71,220,230,white,catholic,married,16,17,3,yes,no,21.30769,27.24,48,3.059068,3.3046865,3.6635616,54.6351
5415,male,43,16,degree,50.26769,71,175,195,white,catholic,married,12,12,5,yes,no,21.32692,15,45,3.0599701,2.7080503,3.7612002,49.59749
5666,male,43,16,degree,59.53675,76,200,200,white,protestant,married,12,14,2,yes,no,21.32692,27.21,47,3.0599701,3.3035846,3.7612002,49.59749
11834,female,43,9,high school drop-out,39.63553,69,250,210,white,protestant,single,9,12,4,yes,no,21.36539,7.23,38,3.0617723,1.978239,3.7612002,49.686954
4732,male,40,12,high school dip,42.63434,74,270,310,white,protestant,married,12,10,5,yes,no,21.36539,9.96,40,3.0617723,2.298577,3.6888795,53.413475
5478,female,45,12,high school dip,54.90222,63,240,400,white,none,married,9,10,0,no,no,21.36539,9.2,40,3.0617723,2.2192035,3.8066626,47.478645
11785,female,40,12,high school dip,42.36172,62,157,200,hispanic,catholic,divorced,9,9,2,yes,no,21.36539,29.51,43,3.0617723,3.3847291,3.6888795,53.413475
2803,male,40,13,high school dip,42.36172,70,225,240,black,protestant,married,12,12,2,no,no,21.36539,21.83,40,3.0617723,3.083285,3.6888795,53.413475
1492,male,45,14,associate degree,61.99033,72,210,190,white,protestant,married,12,10,1,yes,no,21.36539,14.5,40,3.0617723,2.6741486,3.8066626,47.478645
1527,male,45,12,high school dip,31.18432,68,143,165,black,protestant,married,11,10,6,no,no,21.36539,12,40,3.0617723,2.4849067,3.8066626,47.478645
1610,female,43,12,high school dip,43.72482,65,109,110,white,protestant,married,10,12,3,yes,no,21.38461,7.72,32,3.0626714,2.0438144,3.7612002,49.731647
5493,male,42,12,high school dip,47.5415,71,190,215,white,protestant,married,12,5,2,yes,no,21.38461,13.8,40,3.0626714,2.6246686,3.7376697,50.915737
5498,female,39,9,high school drop-out,41.54387,67,130,165,white,protestant,married,12,6,3,yes,yes,21.38461,11,40,3.0626714,2.3978953,3.6635616,54.832333
12097,female,39,12,high school dip,44.54268,67,125,129,white,none,married,12,11,5,no,no,21.40385,22.19,24,3.0635707,3.0996418,3.6635616,54.881668
3282,male,41,13,high school dip,45.63316,71,150,150,hispanic,catholic,married,2,16,2,yes,no,21.40385,24.03,40,3.0635707,3.1793032,3.713572,52.204514
4969,male,40,12,high school dip,31.72956,68,175,180,hispanic,catholic,divorced,8,11,2,yes,no,21.42308,12.98,40,3.0644689,2.5634096,3.6888795,53.5577
613,male,39,12,high school dip,46.72364,69,145,165,white,none,married,16,12,1,yes,no,21.42308,21,55,3.0644689,3.0445225,3.6635616,54.930977
2666,male,38,9,high school drop-out,30.9117,66,120,168,hispanic,catholic,married,8,5,2,yes,yes,21.42308,6.48,40,3.0644689,1.8687205,3.637586,56.376526
3685,male,44,16,degree,59.26414,71,170,185,white,catholic,married,16,18,8,yes,no,21.42308,144.23,40,3.0644689,4.9714093,3.7841897,48.68882
5307,male,42,12,high school dip,43.17958,73,190,210,white,none,married,10,6,6,no,yes,21.42308,12.19,40,3.0644689,2.5006158,3.7376697,51.007336
277,male,42,12,high school dip,45.08792,70,135,178,white,catholic,single,16,13,2,yes,no,21.42308,10,35,3.0644689,2.3025851,3.7376697,51.007336
1915,female,43,16,degree,60.89985,70,148,172,white,protestant,married,16,15,2,yes,no,21.42308,67.3,50,3.0644689,4.2091603,3.7612002,49.821117
697,male,45,12,high school dip,43.4522,67,165,185,white,protestant,married,3,12,5,no,no,21.46154,24,40,3.0662625,3.1780539,3.8066626,47.69231
1808,female,44,16,high school dip,63.62605,66,125,128,white,protestant,married,12,12,2,yes,no,21.46154,33.65,40,3.0662625,3.5160131,3.7841897,48.776226
269,male,43,16,degree,61.44509,69,135,170,white,catholic,married,12,18,0,yes,no,21.46154,86.53,50,3.0662625,4.460491,3.7612002,49.910557
5187,male,41,13,high school dip,54.35698,71,140,140,white,none,divorced,14,14,1,yes,no,21.46154,12,50,3.0662625,2.4849067,3.713572,52.34522
4296,female,43,16,degree,54.6296,64,135,133,white,catholic,married,12,16,4,yes,no,21.48077,18.31,42,3.0671582,2.9074473,3.7612002,49.95528
2999,male,43,13,high school dip,59.26414,66,140,165,white,catholic,divorced,8,8,3,yes,no,21.48077,15.86,52,3.0671582,2.7638001,3.7612002,49.95528
3400,male,42,12,high school dip,41.54387,73,180,200,white,protestant,divorced,12,12,4,yes,no,21.48077,27,50,3.0671582,3.295837,3.7376697,51.14469
1179,female,39,12,high school dip,56.53794,66,150,190,white,protestant,married,12,12,2,yes,yes,21.48077,13.86,40,3.0671582,2.6290069,3.6635616,55.0789
3420,male,43,14,high school dip,59.26414,72,200,230,white,catholic,single,16,14,2,yes,no,21.48077,26.44,40,3.0671582,3.274878,3.7612002,49.95528
2718,male,42,13,high school dip,39.09029,69,190,185,black,other,divorced,12,8,3,yes,no,21.48077,24,40,3.0671582,3.1780539,3.7376697,51.14469
3023,female,40,12,high school dip,48.08673,67,130,170,white,protestant,married,12,12,3,yes,no,21.48077,18,16,3.0671582,2.8903718,3.6888795,53.701927
4901,male,42,11,high school drop-out,42.0891,69,167,165,white,protestant,married,12,8,2,no,no,21.5,13.65,40,3.068053,2.6137395,3.7376697,51.190475
772,male,42,12,high school dip,54.6296,73,180,200,white,catholic,divorced,12,14,1,yes,no,21.5,21,40,3.068053,3.0445225,3.7376697,51.190475
1148,male,44,11,high school dip,31.72956,66,127,143,black,protestant,married,6,9,9,no,yes,21.51923,6.97,40,3.0689468,1.9416152,3.7841897,48.90734
5161,male,40,12,high school dip,51.90341,65,125,135,white,none,married,12,16,2,no,no,21.53846,14,40,3.0698402,2.6390574,3.6888795,53.84615
1887,male,41,12,high school dip,32.00218,67,158,160,white,protestant,single,8,9,3,yes,yes,21.53846,7.54,36,3.0698402,2.0202222,3.713572,52.53283
2223,male,40,12,high school dip,50.26769,71,150,195,white,protestant,divorced,10,10,2,no,no,21.53846,15,40,3.0698402,2.7080503,3.6888795,53.84615
2229,female,40,12,high school dip,55.17484,61,165,170,white,protestant,single,12,10,2,yes,no,21.53846,15,40,3.0698402,2.7080503,3.6888795,53.84615
2329,male,43,16,associate degree,58.99152,71,220,300,white,protestant,married,10,12,3,yes,no,21.53846,11.87,40,3.0698402,2.4740143,3.7612002,50.089443
859,male,41,12,high school dip,42.63434,69,190,200,white,catholic,married,12,12,4,yes,no,21.53846,15,55,3.0698402,2.7080503,3.713572,52.53283
2064,female,44,12,high school dip,52.17603,63,135,154,white,catholic,divorced,16,12,5,yes,no,21.55769,11.12,49,3.0707326,2.4087453,3.7841897,48.99475
3421,female,40,13,high school dip,56.26532,64,100,125,white,catholic,divorced,16,16,4,yes,no,21.55769,41.66,30,3.0707326,3.7295415,3.6888795,53.894226
5443,male,40,12,high school dip,32.54742,67,148,170,white,protestant,divorced,6,12,4,no,yes,21.55769,5.9,48,3.0707326,1.7749524,3.6888795,53.894226
5402,male,43,12,high school dip,42.0891,72,220,230,white,protestant,married,12,18,6,no,no,21.55769,19.23,40,3.0707326,2.9564714,3.7612002,50.134163
547,male,44,11,high school drop-out,52.17603,69,230,225,white,protestant,married,9,16,5,yes,no,21.57692,21.73,50,3.0716243,3.0786939,3.7841897,49.038452
2953,male,40,10,high school drop-out,47.5415,68,155,185,white,catholic,married,7,12,1,yes,no,21.57692,20.6,40,3.0716243,3.0252912,3.6888795,53.9423
3134,female,43,12,high school dip,42.0891,65,125,130,white,none,single,12,12,3,yes,no,21.57692,11.64,40,3.0716243,2.4544475,3.7612002,50.178883
1790,male,41,12,high school dip,57.90104,70,155,220,white,none,married,13,15,1,yes,no,21.57692,14.9,40,3.0716243,2.7013612,3.713572,52.626633
4022,male,38,12,high school dip,39.36291,71,170,220,white,protestant,married,16,16,1,yes,no,21.57692,18.49,52,3.0716243,2.9172301,3.637586,56.78137
5379,male,41,12,high school dip,44.54268,72,200,250,white,protestant,married,12,8,3,yes,no,21.59615,9.75,53,3.072515,2.2772672,3.713572,52.673534
2540,male,40,12,high school dip,43.99744,72,175,185,white,catholic,married,12,12,3,no,no,21.61539,11.27,40,3.0734055,2.4221444,3.6888795,54.038475
3930,male,41,12,high school dip,49.99507,67,136,170,white,protestant,married,12,11,4,yes,no,21.61539,12.95,40,3.0734055,2.5610957,3.713572,52.720467
3754,female,40,12,high school dip,60.62724,61,126,145,white,protestant,divorced,9,8,3,yes,no,21.61539,14.75,40,3.0734055,2.6912432,3.6888795,54.038475
2566,female,42,14,high school dip,58.7189,67,120,130,white,protestant,married,12,12,1,no,no,21.61539,13.79,46,3.0734055,2.6239438,3.7376697,51.465218
1468,male,44,12,high school dip,51.08555,70,130,140,white,protestant,divorced,12,7,3,yes,no,21.63461,18.3,40,3.0742943,2.9069011,3.7841897,49.169567
3600,male,43,12,high school dip,59.53675,73,175,190,white,protestant,married,12,8,4,yes,no,21.63461,22.64,45,3.0742943,3.1197183,3.7612002,50.313046
1909,male,43,13,no quals,56.53794,71,170,180,white,catholic,married,12,12,2,yes,no,21.63461,19.5,40,3.0742943,2.9704144,3.7612002,50.313046
5329,male,40,13,high school dip,43.99744,67,180,222,white,catholic,married,12,12,4,yes,no,21.65385,14.8,59,3.0751834,2.6946273,3.6888795,54.134624
4676,male,40,12,high school dip,62.53557,71,176,260,white,catholic,single,12,12,2,yes,yes,21.65385,19.92,40,3.0751834,2.9917243,3.6888795,54.134624
4239,male,42,12,high school dip,49.72245,72,250,280,white,none,divorced,12,12,3,yes,no,21.65385,12,40,3.0751834,2.4849067,3.7376697,51.556786
1194,male,44,12,high school dip,41.81648,74,182,235,black,protestant,single,12,12,5,yes,yes,21.65385,23,40,3.0751834,3.1354942,3.7841897,49.213295
5264,female,45,12,degree,34.45576,63,170,250,white,other,married,0,8,3,no,no,21.65385,21.25,40,3.0751834,3.056357,3.8066626,48.119667
3202,male,43,12,high school dip,48.35935,70,180,220,white,protestant,divorced,10,8,4,no,no,21.67308,14.25,40,3.076071,2.6567569,3.7612002,50.40251
5336,male,40,12,high school dip,50.26769,68,165,220,white,protestant,married,12,12,3,no,no,21.67308,13.4,44,3.076071,2.5952547,3.6888795,54.1827
2872,female,42,14,associate degree,63.62605,63,150,210,white,catholic,married,12,12,3,yes,no,21.67308,73.71,60,3.076071,4.3001385,3.7376697,51.602573
2580,female,41,12,high school dip,56.81056,67,130,150,white,none,married,9,8,1,no,no,21.67308,10.43,35,3.076071,2.3446863,3.713572,52.86117
3077,male,45,12,high school dip,46.45102,74,185,220,black,protestant,divorced,12,12,2,yes,no,21.67308,13,40,3.076071,2.5649493,3.8066626,48.1624
3060,male,43,14,high school dip,41.81648,72,168,210,white,catholic,married,12,12,5,yes,no,21.69231,37,55,3.076958,3.6109178,3.7612002,50.447235
636,female,40,12,high school dip,45.36054,61,135,180,white,other,divorced,12,12,2,no,no,21.69231,15.5,45,3.076958,2.74084,3.6888795,54.230774
1117,female,39,13,no quals,49.99507,61,170,179,hispanic,catholic,married,8,6,1,no,no,21.69231,17.78,40,3.076958,2.8780742,3.6635616,55.621307
409,male,44,16,degree,63.08081,70,165,220,white,protestant,married,16,16,6,yes,no,21.69231,48.07,40,3.076958,3.8726583,3.7841897,49.300705
11776,male,44,10,high school drop-out,44.8153,65,150,198,black,catholic,married,10,8,2,yes,no,21.69231,13.73,42,3.076958,2.6195831,3.7841897,49.300705
50,female,43,12,high school dip,60.62724,64,190,180,white,catholic,married,9,10,4,no,no,21.69231,16.42,40,3.076958,2.7985,3.7612002,50.447235
2187,male,40,13,high school dip,46.99625,68,230,230,white,protestant,divorced,12,14,1,yes,no,21.69231,30,50,3.076958,3.4011974,3.6888795,54.230774
963,female,39,12,high school dip,49.72245,67,128,140,white,protestant,divorced,12,9,3,yes,no,21.69231,27.32,38,3.076958,3.307619,3.6635616,55.621307
1114,female,41,12,high school dip,46.99625,64,183,192,hispanic,catholic,married,9,12,0,yes,no,21.71154,16.15,50,3.077844,2.78192,3.713572,52.954975
2879,female,45,12,high school dip,41.81648,67,140,145,white,catholic,divorced,12,12,2,yes,no,21.71154,17,40,3.077844,2.8332133,3.8066626,48.247868
3513,male,41,12,high school dip,42.63434,75,175,200,white,other,married,9,12,2,yes,no,21.71154,12.01,40,3.077844,2.4857397,3.713572,52.954975
2216,male,41,12,high school dip,55.9927,70,190,195,white,protestant,married,14,9,2,yes,no,21.71154,23.07,50,3.077844,3.138533,3.713572,52.954975
47,male,43,12,high school dip,61.17247,72,198,215,white,none,single,12,16,1,yes,no,21.71154,25,50,3.077844,3.218876,3.7612002,50.491955
4777,female,41,12,high school dip,45.08792,64,130,135,white,catholic,married,12,8,6,yes,no,21.73077,10.25,32,3.0787292,2.3272777,3.713572,53.001877
273,male,42,15,associate degree,56.53794,72,176,220,white,catholic,married,12,12,6,yes,no,21.73077,16.15,50,3.0787292,2.78192,3.7376697,51.73993
1327,female,40,12,high school dip,52.17603,64,123,180,white,protestant,married,12,11,3,yes,no,21.73077,13.17,54,3.0787292,2.5779414,3.6888795,54.326927
3967,male,44,16,degree,60.62724,73,190,200,hispanic,catholic,married,14,18,1,yes,no,21.73077,41.02,45,3.0787292,3.7140598,3.7841897,49.388115
3550,male,42,12,high school dip,58.99152,71,227,265,white,protestant,married,9,9,6,yes,no,21.73077,16.27,40,3.0787292,2.7893229,3.7376697,51.73993
285,female,41,10,high school drop-out,36.63671,61,137,140,hispanic,catholic,married,8,12,5,yes,no,21.75,7.37,60,3.0796137,1.9974177,3.713572,53.048782
4646,male,42,12,high school dip,48.90459,67,170,190,white,protestant,married,11,10,8,yes,no,21.75,25,40,3.0796137,3.218876,3.7376697,51.785713
5363,male,40,10,high school drop-out,44.8153,73,160,185,white,other,married,11,12,3,yes,no,21.76923,13.62,60,3.0804975,2.6115394,3.6888795,54.423077
1410,female,41,12,high school dip,58.99152,64,110,135,white,protestant,divorced,11,12,2,yes,no,21.76923,22.11,40,3.0804975,3.09603,3.713572,53.095684
3194,male,41,12,high school drop-out,43.4522,73,165,190,white,catholic,divorced,12,11,0,no,no,21.76923,16,45,3.0804975,2.7725887,3.713572,53.095684
1486,male,43,12,high school dip,48.35935,73,222,275,black,protestant,divorced,12,10,2,no,no,21.76923,9.16,60,3.0804975,2.2148461,3.7612002,50.626118
11828,male,41,12,high school dip,42.0891,70,157,170,black,protestant,divorced,8,12,7,no,yes,21.78846,7,40,3.0813804,1.9459101,3.713572,53.142586
971,female,40,12,high school dip,49.17721,68,121,150,white,catholic,married,12,12,4,yes,no,21.78846,15.93,35,3.0813804,2.7682042,3.6888795,54.47115
5505,female,42,12,high school dip,40.72601,66,140,220,white,protestant,married,3,7,0,no,no,21.78846,7,41,3.0813804,1.9459101,3.7376697,51.877285
11770,male,40,12,high school dip,40.45338,69,165,177,white,jewish,divorced,16,16,1,yes,no,21.80769,19.52,40,3.0822628,2.9714396,3.6888795,54.519226
3736,female,43,12,high school dip,55.9927,62,95,113,white,catholic,married,12,12,5,no,no,21.80769,24.03,40,3.0822628,3.1793032,3.7612002,50.715557
5251,male,42,12,high school dip,44.54268,74,240,280,white,protestant,married,18,20,3,yes,no,21.82692,15.5,40,3.083144,2.74084,3.7376697,51.968857
3199,female,40,12,high school dip,40.99863,61,135,115,white,protestant,divorced,10,10,3,yes,no,21.82692,12.3,40,3.083144,2.5095992,3.6888795,54.5673
941,male,44,13,high school dip,49.99507,74,200,220,white,protestant,married,12,12,3,yes,no,21.82692,27,40,3.083144,3.295837,3.7841897,49.606636
3906,female,40,12,high school dip,39.63553,62,140,160,white,catholic,divorced,12,16,1,yes,no,21.82692,12,50,3.083144,2.4849067,3.6888795,54.5673
1917,male,40,12,high school dip,45.08792,68,170,212,white,protestant,married,12,12,1,yes,no,21.82692,18.34,40,3.083144,2.9090846,3.6888795,54.5673
4156,male,39,9,high school dip,34.45576,68,170,195,white,protestant,married,9,10,3,yes,no,21.82692,16.36,55,3.083144,2.7948394,3.6635616,55.96646
4563,male,40,12,high school dip,48.08673,70,201,187,white,protestant,married,10,12,0,yes,no,21.84615,32.5,40,3.0840247,3.48124,3.6888795,54.61537
417,male,41,12,high school dip,53.26651,72,170,210,white,catholic,married,12,16,1,yes,no,21.84615,19.23,40,3.0840247,2.9564714,3.713572,53.28329
3604,male,40,12,high school dip,47.5415,72,190,220,white,catholic,married,9,9,3,yes,no,21.84615,14.58,48,3.0840247,2.6796508,3.6888795,54.61537
5121,female,43,12,no quals,60.62724,65,115,170,white,protestant,divorced,13,12,1,yes,no,21.84615,21,45,3.0840247,3.0445225,3.7612002,50.805
2097,male,43,12,high school dip,49.17721,71,170,205,white,protestant,married,12,12,4,yes,no,21.84615,12.06,45,3.0840247,2.4898942,3.7612002,50.805
4890,female,44,13,no quals,52.72127,63,116,130,white,catholic,divorced,16,12,3,yes,no,21.86539,10,40,3.0849051,2.3025851,3.7841897,49.69407
2656,female,43,15,associate degree,42.63434,64,240,250,hispanic,catholic,single,5,3,6,no,yes,21.86539,25,40,3.0849051,3.218876,3.7612002,50.849747
1551,female,44,12,high school dip,45.63316,67,155,180,white,protestant,married,9,10,1,no,no,21.88461,9.5,40,3.0857837,2.2512918,3.7841897,49.737747
5422,female,44,12,high school dip,59.53675,67,125,135,white,protestant,married,12,7,4,no,no,21.90385,14.77,40,3.0866625,2.692598,3.7841897,49.78148
5586,male,41,12,high school dip,44.27006,68,146,172,white,protestant,married,12,9,1,yes,no,21.90385,15.55,45,3.0866625,2.7440608,3.713572,53.424026
4098,male,39,9,high school drop-out,35.27361,73,185,250,white,protestant,married,12,12,2,no,no,21.90385,15.43,45,3.0866625,2.7363136,3.6635616,56.16372
1516,female,45,12,high school dip,37.72719,65,195,199,black,protestant,divorced,11,6,6,no,no,21.90385,9.5,40,3.0866625,2.2512918,3.8066626,48.675224
4764,male,42,12,high school drop-out,48.90459,73,170,185,white,protestant,married,12,12,3,yes,no,21.92308,19,50,3.08754,2.944439,3.7376697,52.19781
4722,male,41,12,high school dip,50.81293,69,165,165,white,protestant,married,12,12,1,yes,no,21.92308,10.83,60,3.08754,2.3823202,3.713572,53.47093
385,female,41,12,high school dip,46.45102,62,107,130,black,other,married,10,8,4,yes,no,21.92308,19.23,39,3.08754,2.9564714,3.713572,53.47093
17,male,45,13,high school dip,63.35343,69,160,182,white,other,married,12,15,2,yes,no,21.92308,29.61,50,3.08754,3.388112,3.8066626,48.717957
711,male,41,12,high school dip,46.99625,73,245,250,white,protestant,single,8,8,4,yes,no,21.92308,14.63,40,3.08754,2.6830742,3.713572,53.47093
3958,male,41,12,high school drop-out,35.81885,66,145,155,black,none,single,9,12,9,yes,no,21.92308,30.23,40,3.08754,3.4088347,3.713572,53.47093
4810,female,44,13,high school dip,62.26295,61,105,120,white,none,married,12,12,1,no,yes,21.94231,16.23,45,3.0884168,2.7868614,3.7841897,49.86889
2264,male,42,12,high school dip,48.63197,71,230,265,black,protestant,divorced,12,10,0,no,no,21.94231,13.65,40,3.0884168,2.6137395,3.7376697,52.243595
3615,male,40,12,high school dip,58.17366,67,145,174,white,protestant,married,13,12,4,yes,no,21.96154,14,40,3.0892928,2.6390574,3.6888795,54.90385
3527,female,41,12,high school dip,55.17484,62,120,130,white,catholic,married,12,10,6,no,no,21.96154,53.15,35,3.0892928,3.973118,3.713572,53.56473
12012,male,42,14,high school dip,60.082,64,145,180,white,catholic,divorced,12,14,0,yes,no,21.96154,28.84,40,3.0892928,3.3617632,3.7376697,52.289383
4675,female,42,13,high school dip,50.54031,62,100,130,white,catholic,married,12,12,2,yes,no,21.96154,17.8,38,3.0892928,2.8791983,3.7376697,52.289383
4903,male,43,12,high school dip,47.26888,65,190,220,white,other,divorced,10,9,6,no,no,21.98077,12,40,3.090168,2.4849067,3.7612002,51.11807
4008,male,44,13,high school dip,37.72719,68,155,190,black,protestant,single,16,16,2,yes,no,21.98077,22.75,55,3.090168,3.1245651,3.7841897,49.956295
1434,male,40,11,high school drop-out,30.63908,73,200,240,white,other,married,6,4,5,no,no,21.98077,14,40,3.090168,2.6390574,3.6888795,54.951923
5451,male,39,12,high school dip,45.36054,68,160,190,white,other,divorced,7,7,3,yes,no,21.98077,19,50,3.090168,2.944439,3.6635616,56.36095
1169,male,43,12,high school dip,56.81056,71,155,200,white,protestant,married,12,14,3,yes,no,22,23.33,30,3.0910425,3.14974,3.7612002,51.162792
3473,male,39,12,high school dip,46.72364,70,165,183,white,catholic,married,12,10,3,yes,no,22,37,42,3.0910425,3.6109178,3.6635616,56.410255
3119,female,43,12,high school drop-out,32.2748,64,130,160,white,catholic,married,11,12,4,yes,no,22,13.28,40,3.0910425,2.5862591,3.7612002,51.162792
1515,male,40,12,high school dip,48.08673,71,205,250,white,protestant,married,12,11,2,yes,no,22.01923,22.37,55,3.091916,3.1077209,3.6888795,55.048073
5382,male,41,12,high school dip,56.26532,74,180,195,white,catholic,married,9,9,3,no,no,22.01923,19.23,40,3.091916,2.9564714,3.713572,53.70544
3036,female,44,12,high school dip,64.98915,63,140,185,white,catholic,married,12,6,0,yes,no,22.01923,25.82,35,3.091916,3.2511494,3.7841897,50.043705
2074,female,40,12,high school dip,56.26532,68,135,150,white,catholic,divorced,12,10,5,yes,no,22.01923,22,40,3.091916,3.0910425,3.6888795,55.048073
3563,male,42,12,high school dip,43.99744,70,180,210,white,protestant,married,10,8,9,yes,no,22.03846,11.78,40,3.0927892,2.4664032,3.7376697,52.472523
2203,female,40,12,high school dip,45.63316,63,150,170,white,protestant,divorced,12,9,2,yes,no,22.03846,10.28,40,3.0927892,2.3302002,3.6888795,55.09615
863,male,42,12,high school dip,51.63079,73,175,195,white,catholic,married,14,16,3,yes,no,22.03846,20.83,60,3.0927892,3.0363944,3.7376697,52.472523
3508,female,40,12,high school dip,37.99981,60,125,140,white,protestant,married,12,12,0,yes,no,22.03846,9,40,3.0927892,2.1972246,3.6888795,55.09615
2834,female,43,13,high school dip,57.62842,62,105,125,white,catholic,married,7,14,3,yes,no,22.03846,15,16,3.0927892,2.7080503,3.7612002,51.25223
1629,female,40,12,high school dip,53.53913,65,130,135,white,protestant,married,12,12,3,yes,no,22.03846,23.33,45,3.0927892,3.14974,3.6888795,55.09615
1964,male,45,12,high school dip,49.44983,71,155,175,white,protestant,divorced,12,8,3,yes,no,22.05769,9.09,44,3.0936613,2.207175,3.8066626,49.01709
2335,male,45,13,high school dip,62.26295,74,150,165,white,protestant,divorced,12,10,1,yes,no,22.07692,21.36,45,3.0945327,3.06152,3.8066626,49.059822
1911,male,39,12,high school dip,54.90222,74,200,220,white,catholic,married,12,10,1,yes,no,22.07692,16.71,40,3.0945327,2.8160074,3.6635616,56.607487
2762,male,42,12,high school dip,36.90933,66,190,250,black,protestant,married,10,12,4,yes,no,22.07692,5,40,3.0945327,1.609438,3.7376697,52.564095
2539,male,42,12,high school dip,44.8153,73,185,180,white,catholic,divorced,12,12,3,no,no,22.07692,15.11,40,3.0945327,2.7153568,3.7376697,52.564095
5226,male,44,16,degree,61.99033,72,180,220,white,other,married,12,12,3,yes,no,22.07692,30,50,3.0945327,3.4011974,3.7841897,50.174816
18,male,44,13,high school dip,65.26176,66,155,170,white,other,divorced,12,16,2,yes,no,22.07692,113.96,27,3.0945327,4.7358475,3.7841897,50.174816
2318,male,42,9,high school drop-out,57.3558,69,140,145,white,catholic,divorced,15,13,5,yes,no,22.07692,18.26,40,3.0945327,2.904713,3.7376697,52.564095
4788,male,42,12,high school dip,52.44865,69,175,210,white,catholic,married,12,12,4,yes,no,22.09615,17.3,50,3.0954034,2.8507063,3.7376697,52.60988
3193,male,41,12,high school dip,58.17366,72,180,190,white,catholic,married,12,12,4,yes,no,22.09615,23.5,40,3.0954034,3.1570003,3.713572,53.893047
11924,male,42,13,high school dip,64.71653,74,235,279,white,catholic,married,12,12,6,no,no,22.09615,17.74,55,3.0954034,2.875822,3.7376697,52.60988
4822,female,44,12,high school dip,55.17484,65,160,208,white,protestant,married,8,10,2,yes,no,22.09615,11.57,40,3.0954034,2.4484155,3.7841897,50.21852
3381,male,40,12,high school dip,61.44509,72,185,220,white,catholic,married,12,12,2,no,no,22.09615,50,50,3.0954034,3.912023,3.6888795,55.240376
4128,male,43,12,high school dip,57.3558,66,135,145,white,protestant,married,12,16,3,yes,no,22.11539,14.23,50,3.096274,2.6553524,3.7612002,51.43114
2774,male,45,14,high school dip,60.62724,73,205,240,white,protestant,married,4,7,5,no,no,22.11539,21.9,40,3.096274,3.0864866,3.8066626,49.145313
647,male,41,12,high school dip,50.81293,70,160,185,white,protestant,married,12,18,1,yes,no,22.11539,19.61,50,3.096274,2.9760396,3.713572,53.939976
3138,male,44,12,high school dip,49.99507,73,180,185,white,catholic,divorced,12,12,4,yes,no,22.13461,23,40,3.0971425,3.1354942,3.7841897,50.30593
1320,male,44,13,high school dip,66.07963,72,160,205,white,protestant,divorced,11,11,2,yes,no,22.13461,28.84,40,3.0971425,3.3617632,3.7841897,50.30593
